clause,label,source_policy
"280 Bishopsgate London, EC2M 4AG United Kingdom Booking or offering any Host Service, located outside Japan.",none,airbnb_privacy
"Airbnb Ireland UC(+) 25 North Wall Quay Dublin 1, D01 H104 Ireland Booking or offering certain hotels or traditional accommodations, where Airbnb Travel, LLC is identified in the checkout or listing process.",none,airbnb_privacy
"Airbnb Travel, LLC 888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations located in the United States for stays of 28 nights or more where Airbnb Stays, Inc.",none,airbnb_privacy
is identified in the checkout or listing process.,none,airbnb_privacy
"888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations where Luxury Retreats International ULC is identified in the checkout or listing process or other product surface.",none,airbnb_privacy
Luxury Retreats International ULC 5530 St.,none,airbnb_privacy
"Patrick Street, Suite 2210 Montreal, Quebec, H4E 1A8 Canada All other activities.",none,airbnb_privacy
"Airbnb Global Services Limited 25 North Wall Quay Dublin 1, D01 H104 Ireland United Kingdom Payments Services for all activities.",none,airbnb_privacy
"280 Bishopsgate London, EC2M 4AG United Kingdom Booking or offering certain hotels or traditional accommodations, where Airbnb Travel, LLC is identified in the checkout or listing process.",none,airbnb_privacy
"Airbnb Travel, LLC 888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations located in the United States for stays of 28 nights or more where Airbnb Stays, Inc.",none,airbnb_privacy
is identified in the checkout or listing process.,none,airbnb_privacy
"888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations where Luxury Retreats International ULC is identified in the checkout or listing process or other product surface.",none,airbnb_privacy
Luxury Retreats International ULC 5530 St.,none,airbnb_privacy
"Patrick Street, Suite 2210 Montreal, Quebec, H4E 1A8 Canada All other activities.",none,airbnb_privacy
"Airbnb Ireland UC(+) 25 North Wall Quay Dublin 1, D01 H104 Ireland United States Payments Services for all activities.",none,airbnb_privacy
"888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations located in the United States for stays of 28 nights or more where Airbnb Stays, Inc.",none,airbnb_privacy
is identified in the checkout or listing process.,none,airbnb_privacy
"888 Brannan Street San Francisco, CA 94103 United States Issue U.S.",none,airbnb_privacy
"Airbnb Gift Card Services, LLC 888 Brannan Street San Francisco, CA 94103 United States All other activities.",none,airbnb_privacy
"888 Brannan Street San Francisco, CA 94103 United States All countries not listed above, except China Payments Services for all activities.",none,airbnb_privacy
"280 Bishopsgate London, EC2M 4AG United Kingdom Booking or offering certain hotels or traditional accommodations, where Airbnb Travel, LLC is identified in the checkout or listing process.",none,airbnb_privacy
"Airbnb Travel, LLC 888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations located in the United States for stays of 28 nights or more where Airbnb Stays, Inc.",none,airbnb_privacy
is identified in the checkout or listing process.,none,airbnb_privacy
"888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations where Luxury Retreats International ULC is identified in the checkout or listing process or other product surface.",none,airbnb_privacy
Luxury Retreats International ULC 5530 St.,none,airbnb_privacy
"Patrick Street, Suite 2210 Montreal, Quebec, H4E 1A8 Canada All other activities.",none,airbnb_privacy
"Airbnb Ireland UC(+) 25 North Wall Quay Dublin 1, D01 H104 Ireland *Airbnb Payments UK is responsible for all Payments Services before January 9, 2019.",none,airbnb_privacy
"**After April 1, 2022, Airbnb Plataforma Digital Ltda.",none,airbnb_privacy
is responsible for all activities done by a Guest or Host residing in Brazil.,none,airbnb_privacy
"***Airbnb Payments UK is responsible for Payments Services before May 10, 2020.",none,airbnb_privacy
"(+) If you book or offer a hotel or traditional accommodation and Airbnb Travel, LLC is identified as the contracting entity, Airbnb Ireland UC and Airbnb Travel, LLC act as joint controllers.",none,airbnb_privacy
If you book a long term stay accommodation in the U.S.,none,airbnb_privacy
"is the contracting entity, Airbnb Ireland UC and Airbnb Stays Inc.",none,airbnb_privacy
"Contact Airbnb Travel, LLC and Airbnb Stays, Inc.",none,airbnb_privacy
"at 888 Brannan St., San Francisco, CA 94103, United States.",none,airbnb_privacy
"If you use Airbnb to book or host a charitable stay related to Airbnb.org’s programs, or to make a donation to Airbnb.org, then Airbnb Ireland/Airbnb Global Services Limited and Airbnb.org are joint controllers for the purpose of those transactions.",none,airbnb_privacy
You can view the Airbnb.org Privacy Policy here.,none,airbnb_privacy
Review the previous version of this page.,none,airbnb_privacy
"Related articles Legal terms Airbnb Privacy Our Privacy Policy explains what personal information we collect, how we use personal information, how personal information is shared, and p...",none,airbnb_privacy
"Community policy Protecting your privacy To help create an environment that promotes privacy, here are some ground rules on what we do and don’t allow.",none,airbnb_privacy
How-to How to exercise your data subject rights This article provides some general information on how to contact Airbnb in order to exercise your data subject rights under applicable law.,none,airbnb_privacy
